Blog Title,Blog Link,Thumbnail Link,Thumbnail Credit
8 Pieces We *Need* from the Bloomingdale’s Designer Sale,https://www.purewow.com/fashion/bloomingdales-designer-sale-picks-spring-2019,"https://purewows3.imgix.net/images/articles/2019_05/bloomingdales_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",@BLOOMINGDALES/INSTAGRAM
Aurate’s Home Try-On Jewelry Box Includes Advice from a Celeb Stylist,https://www.purewow.com/news/aurates-fine-jewelry-box,"https://purewows3.imgix.net/images/articles/2019_05/aurate-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",@AURATENEWYORK/INSTAGRAM
Zac Posen & Prabal Gurung Are Now Selling Gowns Worn at the Met Gala on Moda Operandi,https://www.purewow.com/news/prabal-gurung-zac-posen-met-gowns-moda-operandi,"https://purewows3.imgix.net/images/articles/2019_05/moda_operandi_met_gala_gowns_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",JOHN SHEARER/NEILSON BARNARD/JAMIE MCCARTHY/GETTY IMAGES
This Middle School Throwback Is the Biggest Jewelry Trend of the Summer,https://www.purewow.com/news/shell-jewelry-trend-summer-2019,"https://purewows3.imgix.net/images/articles/2019_05/shell-jewelry-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRISTIAN VIERIG/GETTY IMAGES
LOFT Just Launched a Rental Service That Goes Up to Size 26. Hallelujah!,https://www.purewow.com/news/infinitely-loft-subscription-box,"https://purewows3.imgix.net/images/articles/2019_05/loft_subscription_box_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF LOFT
"Knix, the Maker of Period-Proof Underwear, Just Launched a Swim Collection (That Goes Up to Size 2XL)",https://www.purewow.com/news/knix-launches-swim-collection,"https://purewows3.imgix.net/images/articles/2019_05/knix-swim-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",KNIX
Meghan Markle’s Post-Baby Dress Is Actually Sending a Big Message,https://www.purewow.com/news/meghan-markle-wears-trench-dress-first-post-birth-appearance,"https://purewows3.imgix.net/images/articles/2019_05/meghan-markle-baby-wave-msn.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DOMINIC LIPINSKI/WPA POOL/GETTY IMAGES
Outdoor Voices Just Teamed Up with Teva for a Line of Summery Sandals,https://www.purewow.com/news/outdoor-voices-teva-sandals,"https://purewows3.imgix.net/images/articles/2019_05/outdoor_voices_teva_sandals_400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF OUTDOOR VOICES
Gabrielle Union Posed with Adorable Daughter Kaavia to Launch Her New Kids’ Clothing Line,https://www.purewow.com/news/gabrielle-union-clothing-line-kaavi-james,"https://purewows3.imgix.net/images/articles/2019_05/gabrielle-union-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF KAAVI JAMES
You Can Now Shop Katy Perry’s Hamburger Shoes from the Met Gala,https://www.purewow.com/news/katy-perry-hamburger-shoes-met-gala,"https://purewows3.imgix.net/images/articles/2019_05/katy_perry_met_gala_shoes_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",DANIEL ZUCHNIK/GC IMAGES
Amal Clooney Just Made a Strong Case for Repurposing Your ‘80s Prom Dress,https://www.purewow.com/news/amal-clooney-dress-at-catch-22-premiere,"https://purewows3.imgix.net/images/articles/2019_05/amal-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",AXELLE/BAUER-GRIFFIN/GETTY IMAGES
Humidity Be Damned: Ashley Graham Shows Us How to Maintain Smooth Hair All Summer Long,https://www.purewow.com/news/ashley-graham-met-gala-hair,"https://purewows3.imgix.net/images/articles/2019_05/Ashley_Graham_Hair_Barrettes1.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIA DIPASUPIL/GETTY IMAGES
Kate Middleton’s Chic Red Blazer Is Giving Us Serious Equestrian Vibes,https://www.purewow.com/news/kate-middleton-red-blazer,"https://purewows3.imgix.net/images/articles/2019_05/Kate-Middleton-in-red-blazer-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SAMIR HUSSEIN/GETTY IMAGES
Only Queen Elizabeth Could Make a Hood Look Royally Stylish,https://www.purewow.com/news/queen-elizabeth-hood-royal-windsor-horse-show,"https://purewows3.imgix.net/images/articles/2019_05/queen_elizabeth_magenta_dress.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",JONATHAN BRADY/WPA POOL/GETTY IMAGES
Sara and Erin Foster’s Biggest Wardrobe Disasters Are Totally Relatable,https://www.purewow.com/fashion/sara-erin-foster-wardrobe-disasters,"https://purewows3.imgix.net/images/articles/2019_05/sara_and_erin_foster_category_image.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",PUREWOW
Gina Rodriguez Just Got Married in the Dress of Our Dreams—Here’s Where to Buy It,https://www.purewow.com/news/gina-rodriguez-pronovias-wedding-dress,"https://purewows3.imgix.net/images/articles/2019_05/gina_rodriguez-and_husband_400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",FRAZER HARRISON / GETTY IMAGES
Our Editors Can’t Get Enough of These No-Fuss Overalls,https://www.purewow.com/fashion/sack-overalls-trend,"https://purewows3.imgix.net/images/articles/2019_05/baggy_overalls_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",NORDSTROM ; AMAZON ; BERGDORF GOODMAN
This Is the Genius Trick I Use to Get in My Shopping Fix Without Blowing My Budget,https://www.purewow.com/fashion/cheap-shopping-trick,"https://purewows3.imgix.net/images/articles/2019_05/shopping_hack_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",HERO IMAGES/GETTY IMAGES
Cargo Pants Are Cool Again (and They’re Much Better This Time Around),https://www.purewow.com/fashion/utility-details-pants-shorts-trend,"https://purewows3.imgix.net/images/articles/2019_05/utility_pants_trend_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",GETTY IMAGES
This Major Summer Trend Is Perfect for When You’re Feeling Lazy,https://www.purewow.com/fashion/ruching-summer-trend,"https://purewows3.imgix.net/images/articles/2019_05/ruching_trend_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRISTIAN VIERIG/GETTY IMAGES
The Unofficial Theme of the 2019 Met Gala Was Definitely “Cher”,https://www.purewow.com/news/cher-met-gala-2019,"https://purewows3.imgix.net/images/articles/2019_05/cher_met_gala_2019_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",JULIAN WASSER/LIAISON
And the Best Dressed Couples at the 2019 Met Gala Were…,https://www.purewow.com/news/celebrity-couples-met-gala-2019,"https://purewows3.imgix.net/images/articles/2019_05/celebrity_couples_at_the_2019_met_gala_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",GETTY IMAGES
7 Celebs Who Dressed Like Disney Characters at the 2019 Met Gala,https://www.purewow.com/news/met-gala-disney-characters,"https://purewows3.imgix.net/images/articles/2019_05/Katy_Perry_lumiere_met_gala.f.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",JOHN SHEARER/GETTY IMAGES
"Jennifer Lopez Walked in on Katy Perry Switching Costumes in the Met Gala Bathroom, and the Video Is Everything",https://www.purewow.com/news/katy-perry-chandelier-lumiere-burger-met-gala-2019,"https://purewows3.imgix.net/images/articles/2019_05/katy-perry-met-gala-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",KEVIN TACHMAN/GETTY IMAGES
Fishnets Are Huge This Season—but It’s Probably Not What You Think,https://www.purewow.com/fashion/crochet-clothing-accessories-trend,"https://purewows3.imgix.net/images/articles/2019_05/chrochet_trend_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",KRISTIN SINCLAIR/GETTY IMAGES
3-Piece Outfit Formulas to Wear Every Day of the Week,https://www.purewow.com/fashion/easy-outfit-formulas-spring,"https://purewows3.imgix.net/images/articles/2019_05/outfit_formulas_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CLAUDIO LAVENIA; CHRISTIAN VIERIG; EDWARD BERTHELOT/GETTY IMAGES
Céline Dion’s Met Gala Getup Was Peak Céline Dion,https://www.purewow.com/news/met-gala-celine-dion-2019,"https://purewows3.imgix.net/images/articles/2019_05/Celine_Dion_flattered_met_gala.c.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",PASCAL LE SEGRETAIN/GETTY IMAGES
Lady Gaga Just Won the Met Gala Red Carpet In 4 Insane Outfits,https://www.purewow.com/news/lady-gaga-met-gala-outfit-changes-2019,"https://purewows3.imgix.net/images/articles/2019_05/gaga-2-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIA DIPASUPIL/GETTY IMAGES
Every Must-See Look from the 2019 Met Gala,https://www.purewow.com/news/met-gala-dresses-2019,"https://purewows3.imgix.net/images/articles/2019_05/met-gala-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIMITRIOS KAMBOURIS/GETTY IMAGES
"Wait, There Are *Rules* at the Met Gala?",https://www.purewow.com/news/met-gala-rules,"https://purewows3.imgix.net/images/articles/2019_05/anna_wintour_met_gala.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",NOAM GALAI/GETTY IMAGES FOR NEW YORK MAGAZINE
Shop These 9 Summer Trends Now (Because You’re About to See Them Everywhere),https://www.purewow.com/fashion/2019-summer-trends,"https://purewows3.imgix.net/images/articles/2019_05/summer_2019_trends_cat.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",GETTY IMAGES
10 Floral-Print Dresses That Were Made for Spring,https://www.purewow.com/fashion/floral-print-dresses-for-spring-2019,"https://purewows3.imgix.net/images/articles/2019_04/Floral_print_dress_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRISTIAN VIERIG/GETTY IMAGES
The Cartier Women’s Initiative Awards Honored 21 Businesses That Are Poised to Change the World,https://www.purewow.com/news/cartier-womens-initiative-awards-2019,"https://purewows3.imgix.net/images/articles/2019_05/cartier-awards-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ALEKSANDAR PAVLOVIC
The No. 1 Fashion Trend the Coolest L.A. Girls Are Wearing,https://www.purewow.com/fashion/boilersuit-outfit-ideas,"https://purewows3.imgix.net/images/articles/2019_05/boilersuit_trend_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",MATTHEW SPERZEL/GETTY IMAGES
This Jean Is About to Dethrone Levi’s Wedgie Fit as the Must-Have Style,https://www.purewow.com/fashion/agolde-pinch-waist-jeans,"https://purewows3.imgix.net/images/articles/2019_05/agolde_pinch_review_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",AGOLDE
We Couldn’t Tell the Difference Between $3 and $300 Barrettes. Can You?,https://www.purewow.com/fashion/save-and-splurge-hair-barrettes,"https://purewows3.imgix.net/images/articles/2019_05/save_v_splurge_hair_barrettes_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",@MYKITSCH/INSTAGRAM
5 Ways to Power Clash Like a Fashion Pro,https://www.purewow.com/fashion/how-to-power-clash,"https://purewows3.imgix.net/images/articles/2019_05/Carrie_Bradshaw_power_clashing.c.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",TOM KINGSTON/WIREIMAGE/GETTY IMAGES
This New Fashion Brand Is So Retro You Have to Call a Landline to Place an Order,https://www.purewow.com/news/fall-risk-new-clothing-line,"https://purewows3.imgix.net/images/articles/2019_05/fall_risk_phone_orders_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",LAMBERT/GETTY IMAGES
9 Workout Brands That Pregnant Women Love,https://www.purewow.com/fashion/maternity-workout-clothes,"https://purewows3.imgix.net/images/articles/2019_04/maternity_workout_clothes_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",HERO IMAGES/GETTY IMAGES
Calling All Brides: Rihanna Announces Savage X Fenty’s First Bridal Box,https://www.purewow.com/news/rihanna-savage-fenty-lingerie-launches-first-strapless-bra-bridal-box,"https://purewows3.imgix.net/images/articles/2019_05/rihanna-savage-fenty-msn.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",
27 Spring Blouses with a Built-In Styling Trick,https://www.purewow.com/fashion/splurge-worthy-spring-blouses,"https://purewows3.imgix.net/images/articles/2019_04/spring_blouses_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",ANTHROPOLOGIE
10 New Arrivals at Nordstrom That Will Definitely Sell Out,https://www.purewow.com/fashion/april-nordstrom-items-will-sell-out,"https://purewows3.imgix.net/images/articles/2019_04/reformation_finnegan_top_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",REFORMATION
The 2019 Met Gala Theme is ‘Camp’ & Here’s How We Think That’ll Play Out on the Red Carpet,https://www.purewow.com/fashion/met-gala-2019-camp-theme,"https://purewows3.imgix.net/images/articles/2019_04/2019_met_gala_theme_explained_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",HECTOR RETAMAL/GETTY IMAGES
Stuart Weitzman Is Revamping Kate Middleton’s Favorite Wedges & We Need Them for Summer,https://www.purewow.com/news/stuart-weitzman-kate-middleton-wedges,"https://purewows3.imgix.net/images/articles/2019_04/kate_middleton_olympic_torch_relay_london_close_up.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ROTA/ANWAR HUSSEIN COLLECTION/GETTY IMAGES
10 Spring Sandals Under $150,https://www.purewow.com/fashion/spring-sandals-under-150,"https://purewows3.imgix.net/images/articles/2019_04/rainbow_sandals_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRISTIAN VIERIG/GETTY IMAGES
The Brand-New ’Bond 25’ Girls Are Serving Up All the Summer Style Inspo,https://www.purewow.com/news/bond-girls-style-bond-25-movie,"https://purewows3.imgix.net/images/articles/2019_04/bond-girls-25-daniel-craig.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",ROY ROCHLIN/GETTY IMAGES
"Meghan Markle’s Engagement Ring, and 6 Other Pieces of Jewelry She Loves (That You Can Actually Own)",https://www.purewow.com/fashion/meghan-markle-favorite-jewelry,"https://purewows3.imgix.net/images/articles/2018_04/meghan-markle-jewelry-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRIS JACKSON/GETTY IMAGES
Lululemon Is Launching Sneakers to Go with Your Favorite Leggings,https://www.purewow.com/news/lululemon-to-launch-sneakers,"https://purewows3.imgix.net/images/articles/2019_04/lululemon-sneakers-msn1.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",LULULEMON/FACEBOOK
Keds Is Partnering With Ace & Jig for a Sneaker Collab That’s Selling Like Hot Cakes,https://www.purewow.com/news/keds-launches-sneaker-collaboration-with-ace-and-jig,"https://purewows3.imgix.net/images/articles/2019_04/ace-and-jig-x-keds-cat.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF ACE & JIG
Blake Lively Used to Wear Forever 21 on the Red Carpet and Say It Was Vintage,https://www.purewow.com/news/blake-lively-forever-21-red-carpet,"https://purewows3.imgix.net/images/articles/2019_04/blake_lively_forever_21_red_carpet_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",GISELA SCHOBER/GETTY IMAGES
Long Pants Are Trending and We May Never Go to the Tailor Again,https://www.purewow.com/fashion/baggy-pants-trend,"https://purewows3.imgix.net/images/articles/2019_04/long_pants_trend_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",CHRISTIAN VIERIG/GETTY IMAGES
Shopbop Just Launched an Exclusive Capsule Collection Starring Our Favorite Spring Trend,https://www.purewow.com/news/shopbop-tie-dye-exclusive-collection,"https://purewows3.imgix.net/images/articles/2019_04/tie_dye_shopbop_collection_400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",MELODIE JENG/GETTY IMAGES
Betsey Johnson’s New Collab with Dia & Co Goes Up to Size 24—and Everything’s Less Than $100,https://www.purewow.com/news/betsey-johnson-collaboration-with-dia-and-co,"https://purewows3.imgix.net/images/articles/2019_04/betsey-x-dia-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",DIA & CO
This 10-Year-Old Jewelry Designer Already Has a Fan in Gigi Hadid,https://www.purewow.com/news/kid-designers-loeffler-randall-jacquie-aiche,"https://purewows3.imgix.net/images/articles/2019_04/kid-designers-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",CREWCUTS X LOEFFLER RANDALL
Two Brands Known for Iconic Stripes Just Joined Forces on a Running Shoe,https://www.purewow.com/news/missoni-adidas-capsule-collection,"https://purewows3.imgix.net/images/articles/2019_04/missoni_x_adidas_collab_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",ADIDAS
Glenn Close Was Dripping in Diamonds and Sapphires at the ‘Time’ 100 Gala,https://www.purewow.com/news/glenn-close-time-100-gala-jewelry,"https://purewows3.imgix.net/images/articles/2019_04/glenn-close-400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",TAYLOR HILL/GETTY IMAGES
"Diane von Furstenberg’s Granddaughter Joins the Family Biz with a New Line, TVF for DVF",https://www.purewow.com/news/tvf-for-dvf,"https://purewows3.imgix.net/images/articles/2019_04/tvf_for_dvf_400.png?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF DIANE VON FURSTENBERG
Jennifer Lopez Just Revealed Why She Almost Didn’t Wear That Iconic Versace Dress at the Grammys,https://www.purewow.com/news/jennifer-lopez-versace-dress,"https://purewows3.imgix.net/images/articles/2019_04/jennifer-lopez-versace-msn.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SCOTT GRIES/GETTY IMAGES
"Scarlett Johansson, Letitia Wright & More Dazzled in Metallics at the ‘Avengers: Endgame’ Premiere",https://www.purewow.com/news/scarlett-johansson-avengers-endgame-metallics-trend,"https://purewows3.imgix.net/images/articles/2019_04/Scarlett_Johansson_at_Avengers_endgame_premiere.c.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",STEFANIE KEENAN/GETTY IMAGES
The New Summersalt Swimwear Collab Was Designed to *Actually* Flatter Everyone,https://www.purewow.com/news/summersalt-power-suit-collaboration,"https://purewows3.imgix.net/images/articles/2019_04/summersalt_power_suit_swimwear_collection_400.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",COURTESY OF SUMMERSALT
Meghan Markle’s Favorite Summer Sandals Are Back in Stock,https://www.purewow.com/news/meghan-markle-favorite-leather-sandals-sarah-flint-in-stock,"https://purewows3.imgix.net/images/articles/2019_04/meghan-markle-prince-harry-msn1.jpg?auto=format,compress&cs=strip&fit=min&w=400&h=290",SAMIR HUSSEIN/GETTY IMAGES
